post_id,update_date,broker_id,project_id,price,price_unit,price_per_m²,price_per_m²_unit,area,area_unit,bedroom,bathroom
1920,2025-02-11,1,10,21.5,tỷ đồng,307.14,triệu đồng,70.0,m²,2.0,2.0
1921,2025-02-11,1,37,7.14,tỷ đồng,103.76,triệu đồng,68.81,m²,2.0,2.0
1922,2025-02-11,1,4,97.6,tỷ đồng,443.85,triệu đồng,219.9,m²,,
1923,2025-02-11,1,4,91.6,tỷ đồng,441.02,triệu đồng,207.7,m²,,
1924,2025-02-11,1,299,130.0,tỷ đồng,325.0,triệu đồng,400.0,m²,5.0,5.0
1925,2025-02-11,1,329,,tỷ đồng,,triệu đồng,90.0,m²,2.0,2.0
1926,2025-02-11,1,299,15.0,tỷ đồng,214.29,triệu đồng,70.0,m²,1.0,1.0
1927,2025-02-11,1,299,25.0,tỷ đồng,250.0,triệu đồng,100.0,m²,2.0,2.0
1928,2025-02-11,1,299,75.0,tỷ đồng,300.0,triệu đồng,250.0,m²,4.0,4.0
1929,2025-02-11,1,330,40.0,tỷ đồng,266.67,triệu đồng,150.0,m²,3.0,3.0
1930,2025-02-11,1,1,14.0,tỷ đồng,80.46,triệu đồng,174.0,m²,3.0,3.0
1931,2025-02-11,1,299,,tỷ đồng,,triệu đồng,80.0,m²,2.0,2.0
1932,2025-02-11,1,1,,tỷ đồng,,triệu đồng,74.0,m²,2.0,2.0
1933,2025-02-11,1,24,,tỷ đồng,133.0,triệu đồng,86.0,m²,2.0,2.0
1934,2025-02-11,1,35,22.0,tỷ đồng,174.6,triệu đồng,126.0,m²,3.0,2.0
